date,temperature,rainfall,humidity,land_use_proxy
2009-04-30,28.302693549738116,6.046761828990249,51.295660722272785,0.2834509900134598
2009-05-31,26.15906973111787,57.5124541198051,67.0404875171123,0.3223634572968542
2009-06-30,23.50274336579419,20.091368012954227,78.4208210348927,0.2817979440994424
2009-07-31,19.94282922694528,12.200309461877751,72.5332061738891,0.296141061154829
2009-08-31,17.114155624149337,69.72471997198991,86.5699565516452,0.3055499715099778
2009-09-30,16.487835300644196,102.43399736926615,88.67463313352334,0.3305671777271993
2009-10-31,17.9075211053116,126.60977286076255,87.60314039683618,0.3090992271243713
2009-11-30,20.638032536170318,90.48898378985984,92.97852065093123,0.30271822174883833
2009-12-31,23.924665085752356,161.2486365849918,64.481865879962,0.28934857029694055
2010-01-31,26.697810811449536,128.94734489893597,68.72173797552385,0.3263388738761827
2010-02-28,27.974892243414093,89.451255557079,66.82530654722859,0.30993341803322677
2010-03-31,29.8062480301611,22.499218165855396,56.843662464643224,0.3151238986616823
2010-04-30,28.396519898079745,83.31870409614682,59.773858433513496,0.3297785305620179
2010-05-31,26.906935444075508,47.254309699814144,63.36769266026125,0.3270633412056921
2010-06-30,22.648919561974324,19.522892904112158,76.00141567264741,0.3237737704915881
2010-07-31,20.238803139148928,35.586765166146186,76.40569002140205,0.30198493217556754
2010-08-31,18.0656445327404,67.19698896826635,90.51724235903052,0.34217056226622405
2010-09-30,17.33196007655618,110.80194139958587,95.84154276956883,0.34813192389065334
2010-10-31,17.95245737392829,129.7523929812697,84.72304370359001,0.32600335152943744
2010-11-30,19.702500579172572,147.58918863555482,86.61960857257017,0.3175097048269888
2010-12-31,23.133481967548917,130.00672842766465,77.4999620498257,0.34552222228909835
2011-01-31,25.872854157623408,144.13226566435262,65.05160420353354,0.32118688965101977
2011-02-28,28.0755425394134,120.63328018138147,59.39334029016613,0.3319218055785151
2011-03-31,29.62684208567418,113.98124768092815,56.407234355433864,0.31481365376532594
2011-04-30,28.912688493126538,31.412540695118018,58.57069002808407,0.33745043926504525
2011-05-31,26.309425778870462,76.99234880018615,63.0693829785786,0.33057774368218834
2011-06-30,23.426419499556687,88.5084644159196,70.54763770634774,0.3401258884856791
2011-07-31,20.328047264111227,81.21450102175046,72.3496336354539,0.3496109109718035
2011-08-31,18.801254541694384,52.285632427635484,73.77953521036994,0.3627551004173876
2011-09-30,17.245077506117063,76.0682487200088,93.86679679268441,0.3508648511242967
2011-10-31,18.79866709461151,85.42000986412735,82.73871323863946,0.33810362229508806
2011-11-30,20.198161110066803,115.47100815561417,78.57487381764223,0.3295514111537118
2011-12-31,23.816008387553175,176.16670736235844,73.26823352359686,0.34313786576901123
2012-01-31,26.625125060494224,65.7127544118826,61.47703346240108,0.3408434935561026
2012-02-29,28.58962117144325,107.74100536599332,49.77168134230311,0.3700202501663386
2012-03-31,29.77113552007845,132.09075085849216,56.84338432652847,0.36056503613640833
2012-04-30,28.56576377343163,55.463847749155065,58.50047480665078,0.3279141045805575
2012-05-31,26.59903474439968,19.01491472547078,60.65201108656054,0.36009568631229605
2012-06-30,23.330228455919045,44.966544342505344,81.69446503437074,0.3510568087793946
2012-07-31,20.756017586255002,40.707848534360124,82.12994756456216,0.37465333126471445
2012-08-31,18.44216741718457,59.59399643437049,83.5546164278624,0.366701861785683
2012-09-30,17.869263388013998,118.85832228682163,85.28985509307068,0.3566348370564908
2012-10-31,19.041073395643433,69.54127120313916,80.12362821421306,0.3651186365431142
2012-11-30,20.252912449606466,135.2578876140039,80.18086800545173,0.3573752928939047
2012-12-31,23.89149220191785,134.23612451215558,80.02372801015991,0.34749650721047043
2013-01-31,26.732520396052244,152.6057628991993,71.19566341420654,0.37232627038651117
2013-02-28,28.495911222458574,110.45559703112349,55.73153965246996,0.3379108050822966
2013-03-31,29.488175420918175,129.13341246059272,57.32345410727391,0.339533587338412
2013-04-30,28.720131479025284,98.23121806837365,62.90523646629394,0.37122626200921227
2013-05-31,26.32658471503798,67.02443425617447,72.32558514646216,0.3534210982763143
2013-06-30,23.482820707941436,46.85145408932436,71.76135278120043,0.3546857161438453
2013-07-31,21.20841754709111,63.39346567521454,80.57992783260426,0.3446196439105336
2013-08-31,18.875251721438588,86.85224527874212,83.34491831560581,0.34885138341055744
2013-09-30,17.473414123180916,115.42503415469497,86.97315929055716,0.3889159443848149
2013-10-31,18.535054186082867,122.10176017277769,83.31834984553196,0.3564356434568385
2013-11-30,20.792877092593663,97.15080122197466,90.64592990910629,0.38794745724524266
2013-12-31,23.614757544709317,144.1974557295977,75.51581058920948,0.39033326603755214
2014-01-31,26.87108213173437,145.86257271171573,65.6677131346893,0.3699383747415374
2014-02-28,28.867686941500377,132.29023125420161,55.886638437229514,0.3702095763602964
2014-03-31,29.74372663655412,99.97664293183138,54.88248521029708,0.38673528769321314
2014-04-30,29.018466657530702,62.581040348379375,66.51494227737192,0.386498023396666
2014-05-31,27.08511613220716,63.823305618443015,57.331207864924124,0.3742387090572604
2014-06-30,24.835379815197786,66.91588005930917,86.93605957905424,0.3853309776376455
2014-07-31,21.304363998437708,62.690372310770286,84.794144778369,0.40739891996349864
2014-08-31,18.67085471543673,39.83635141249364,88.74584414646974,0.3779199556032476
2014-09-30,17.053791222450656,106.8196489154028,90.05719115208693,0.39884174963672614
2014-10-31,18.435259533223846,80.4973430708036,86.89263065729867,0.38880969704003987
2014-11-30,21.238477737037737,162.13299081186202,79.80577788172327,0.39022343579677365
2014-12-31,23.53879412913206,168.79970835180166,65.97058282009779,0.402394476545419
2015-01-31,26.77232275216148,117.27312209461084,72.88773052415121,0.3659237991941749
2015-02-28,29.51213525048673,89.08845016293517,63.24803845963956,0.4018642005403331
2015-03-31,29.712881698430213,78.72318764492898,59.111154487661736,0.3732406380568664
2015-04-30,29.317186380239264,64.01648551277154,61.84294532828653,0.37616025715134743
2015-05-31,26.300328543483555,18.99270546857289,69.1110727245867,0.38769514228358637
2015-06-30,23.87957863276302,45.955415689842035,58.738951760489165,0.3741992740225802
2015-07-31,20.70814261391659,85.63033813163939,89.97364164787137,0.4048453134849441
2015-08-31,18.966315414723372,79.44231378887895,86.27504006930367,0.4213443462257395
2015-09-30,17.110234895040726,60.572038472703255,86.06572431584038,0.3804250286371182
2015-10-31,18.630344178793088,104.6779849493614,77.35500693818233,0.38221085976720737
2015-11-30,20.520060004040566,155.5702424747552,75.15034342409741,0.41146542989240764
2015-12-31,23.440224776702706,171.2088131193982,76.47395223724156,0.3882815488845623
2016-01-31,27.248288298935623,159.60274558654783,66.26068492881195,0.4138711039167214
2016-02-29,29.515404079463412,137.5161841814487,51.97372707472567,0.4059665195168932
2016-03-31,30.14086002415885,67.46500525557727,54.35482310036908,0.40118573709059485
2016-04-30,28.58811156398439,85.16320510845358,57.769982151655334,0.39208349278473464
2016-05-31,27.793295802279623,46.26992668162555,60.17468982540007,0.4141608824597586
2016-06-30,23.586494722787812,38.68167942691645,79.18872380927523,0.3909347751419899
2016-07-31,20.517196080077817,73.70550421177656,77.28073703485151,0.398327122704239
2016-08-31,18.770776774376102,78.8241216984206,90.51785973201565,0.4203795952054372
2016-09-30,18.519564883944103,86.25013035739147,84.58026832219657,0.4208960789295305
2016-10-31,18.692290620278943,90.16531691320925,91.49285873993529,0.44133276792570103
2016-11-30,20.79369044263953,165.67853729077052,77.01152761887475,0.4034269705139261
2016-12-31,25.04627779596615,203.96537247819228,70.25835341279235,0.44045292832918415
2017-01-31,27.40979144802436,128.4910336178934,67.85208723319819,0.398918457851395
2017-02-28,28.903838817198487,151.0943041478302,56.792766075218154,0.4222993754838633
2017-03-31,30.026678234377133,58.90965579874098,53.48260433216059,0.4298756506423156
2017-04-30,28.60031490106093,28.35931410772713,62.26098370052903,0.43319324331148584
2017-05-31,27.393690999339793,80.53956721587942,64.86114634909985,0.41540229704544346
2017-06-30,23.949854040531665,78.76926799477184,79.12810420746607,0.4385990808816347
2017-07-31,20.39287478791684,67.55115754160893,74.11234670053435,0.4391650093229022
2017-08-31,19.028806806524056,61.65905356202212,81.4425038403533,0.41684378207087797
2017-09-30,18.700151582098833,76.10118555298847,93.01317050335047,0.4443380649690052
2017-10-31,18.690467087696803,116.8920796167994,87.52563107290328,0.4558243422436412
2017-11-30,21.30650936074387,158.20568582094984,70.62301596977636,0.44351129312142296
2017-12-31,24.198369515775802,149.6836605927805,72.85531319669902,0.41216552355530206
2018-01-31,27.53189503901072,132.3199144983093,63.0583530444208,0.44687004418381115
2018-02-28,29.032695399027617,125.24540268714146,73.21263814701928,0.4522638258126177
2018-03-31,30.51707132075324,76.83979362663098,52.41306122001029,0.45146762342508917
2018-04-30,29.75314809528504,113.56671725749841,53.23053327322964,0.45358880701693705
2018-05-31,26.762341987629277,27.858980348918248,63.439506372507196,0.44907789952430444
2018-06-30,24.112190052437274,43.43552529901306,85.00028429541781,0.448828809514829
2018-07-31,20.87446391841039,60.53137218585061,81.57614312857643,0.43141028306645735
2018-08-31,18.473173624412393,59.039276561014574,81.81985545813271,0.4259310399214992
2018-09-30,18.31063478026386,72.69393732758525,80.41366546730043,0.4617238084700236
2018-10-31,19.0718070942175,113.75023451322804,87.78838200191838,0.4231796343710755
2018-11-30,20.912272462940013,139.1999473589805,81.62327596405811,0.4268584137647596
2018-12-31,24.8470646097318,184.78033136657717,70.1522356987589,0.44338669040019446
2019-01-31,26.265552022650255,129.989845646328,68.61585247062119,0.43503768107255597
2019-02-28,29.44989684756961,111.47100261652376,59.44208639408218,0.456770670455302
2019-03-31,30.082041054095562,106.00151484485977,63.8756008239557,0.460289716202276
2019-04-30,29.788790362617128,118.39134260192691,58.946681564842,0.47840199437893627
2019-05-31,27.749934981956187,0.0,61.24523382165054,0.43142370520493206
2019-06-30,23.33068501555404,31.551856851520846,79.148554685508,0.4344133849190132
2019-07-31,20.811035260484022,65.93559824088207,82.63700804813611,0.46973798914300213
2019-08-31,19.179051860144973,58.245210324808404,85.01063099712812,0.45724982055544
2019-09-30,19.202243722053534,86.495205595708,84.47048596204155,0.48319432477558194
2019-10-31,19.722043713747034,128.28673517324023,80.67373899389843,0.4847177515171354
2019-11-30,21.57824528734327,101.84397761410057,74.48739335736776,0.45141577347175355
2019-12-31,24.279530551125546,151.12409907867325,70.82108765949135,0.4844956058814971
2020-01-31,27.600947813229972,131.51349476773171,71.47815676024167,0.4670088324585402
2020-02-29,29.591097186962266,123.82551263236017,67.49288684437285,0.4758099018826449
2020-03-31,30.2555171819672,136.797203757259,53.20521023645905,0.44649393696606127
2020-04-30,29.139798961527923,40.842396451696345,57.08769710095492,0.4818688799756342
2020-05-31,27.32263216745082,97.0294645648161,72.10578450642505,0.49169000215066694
2020-06-30,24.873607833472715,0.0,69.85247408855471,0.48785625587734593
2020-07-31,20.99735836675753,17.382487269559107,65.836118799819,0.4762439519785666
2020-08-31,19.977838311278614,71.29242275001344,78.58329651931199,0.47602832946336665
2020-09-30,18.2581489103867,107.98445132749997,80.1190533303328,0.46834290132692286
2020-10-31,19.318929807969933,108.60414882464579,84.50114937425454,0.48013004274199117
2020-11-30,21.480621130542993,132.37071930017555,80.11792357834086,0.4691487683575392
2020-12-31,24.138333316918192,114.84988656048758,72.07514090993357,0.4799711840458666
2021-01-31,27.80224660150424,176.47047601449836,63.97930983031571,0.4708649815736807
2021-02-28,28.712417044685633,110.61976621667813,54.856531432444434,0.49128345249337474
2021-03-31,30.646237472715995,78.79150574475429,52.75069568343043,0.462646008431325
2021-04-30,29.61348491987508,106.56866568394531,55.65862848109704,0.49212184901724243
2021-05-31,28.092154919920834,41.86085291970035,52.86329211496944,0.49628808585513084
2021-06-30,24.420574887021996,55.766539964254775,70.08496538276005,0.4909077594867047
2021-07-31,21.38773054323826,55.398111468516504,88.34698555361676,0.46817337225356204
2021-08-31,19.714189480760297,31.288031819107378,90.93903355527722,0.46929746600445443
2021-09-30,18.656297649905795,69.09768929589168,83.07049738427553,0.5060531058821949
2021-10-31,19.481372497482884,111.55660276543323,88.36507897541489,0.4927214153085088
2021-11-30,21.264710160764793,151.15113887946438,78.6221068120443,0.48690950162824304
2021-12-31,24.248306458291054,165.91843650127294,70.88782811354741,0.5062659458483729
2022-01-31,27.419257237867445,148.26143845993028,63.61775378482836,0.49683541787129
2022-02-28,30.14285075815861,76.73383573510645,68.23788101600186,0.4908002275576371
2022-03-31,30.504282802021255,121.6525052185265,61.182448623154585,0.49587688139635155
2022-04-30,29.162149795077884,101.38693256268232,62.79526904828054,0.47614275355988267
2022-05-31,27.366243017826605,88.64656399149246,66.87855336234065,0.5051794761299988
2022-06-30,25.25201942624415,15.60442317169041,70.32803593754926,0.48174679249813435
2022-07-31,21.288767637297497,9.281938702382718,76.35530309248335,0.5282247012508295
2022-08-31,19.55633343080042,26.651625172796983,83.7788920721659,0.5243968460035683
2022-09-30,18.90887684392137,102.96480003048359,87.90454093345197,0.48399906802112586
2022-10-31,19.731000695968653,95.16595829137732,93.15857765819514,0.5224054410040027
2022-11-30,21.744069096987932,103.64125369480776,83.8548923057695,0.5237861621448157
2022-12-31,24.4721789032308,143.7887973271301,76.98786166425273,0.499577741581714
2023-01-31,28.172054160263745,126.85721413424031,62.28102755754493,0.5064879885799434
2023-02-28,29.557759047122577,78.66799696847045,65.94851817492109,0.4985561650611017
2023-03-31,30.968617805603557,94.87005305185002,43.397744493736994,0.5075932693325057
2023-04-30,30.588663376430766,82.36601586594199,67.82644720918503,0.5288504628304783
2023-05-31,27.451087438306878,50.648229240482074,82.16106820139782,0.5035063236990687
2023-06-30,24.49482893306953,6.952762699005426,73.68842192381913,0.5002508257819323
2023-07-31,21.86760860717208,48.36930089948332,83.97895386000826,0.5351007087501045
2023-08-31,19.779058288458156,20.47172104508089,98.0,0.5344586464705829
2023-09-30,18.10082802270386,100.20407198457683,90.16824680702145,0.5090211190359673
2023-10-31,20.037975434100833,88.88943489312909,76.02361806537041,0.5253751529028378
2023-11-30,21.880284129426496,104.15099565977502,80.40617535636673,0.5357733909201791
2023-12-31,24.804661229902756,98.1696872415435,70.44770979431122,0.5068010702958695
